getpwuid_r did not find a match for uid 501
Filtering the log data using "processImagePath CONTAINS "ClaudeCodeUI""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-08-21 00:38:34.419582-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x6000035037b0>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; usesKeyClicks = NO;  (not visible)> windowScene: <UIWindowScene: 0x10510c010; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: 7527E762-B4AA-4A19-B529-28EBE638079D; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:34.420098-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:34.420197-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:34.420347-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:34.420426-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:34.420500-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:34.432228-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboardPlaceholderView refreshPlaceholder]  refreshPlaceholder: size={440, 0} [previous size={440, 75}]
2025-08-21 00:38:34.503650-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <1DBA909A-A08F-45A7-B8EA-BED2269D1657>.<5> resuming, timeouts(30.0, 604800.0) qos(0x19) voucher((null)) activity(00000000-0000-0000-0000-000000000000)
2025-08-21 00:38:34.504144-0400 0x106d64   Activity    0x379055             82435  0    ClaudeCodeUI: (Security) SecTrustReportNetworkingAnalytics
2025-08-21 00:38:34.504271-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: starting, TC(0x0)
2025-08-21 00:38:34.504287-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5 95097C97-DF0C-4B51-83BA-A0563F850C70 IPv4#3b04c947:3004 tcp, url: http://192.168.0.43:3004/api/projects/-Users-nick/sessions/4a20bcce-c840-48a7-a917-6e348d113d2e/messages, definite, attribution: developer, context: com.apple.CFNetwork.NSURLSession.{BCB47811-71AD-425B-812A-C20DBE787A5F}{(null)}{Y}{2}{0x0} (private), proc: 87A7ABFA-A27A-396D-A067-90FDE92E091D] start
2025-08-21 00:38:34.504313-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5 IPv4#3b04c947:3004 initial parent-flow ((null))] event: path:start @0.000s
2025-08-21 00:38:34.504430-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5 IPv4#3b04c947:3004 waiting parent-flow (satisfied (Path is satisfied), interface: lo0)] event: path:satisfied @0.000s, uuid: 3CCADE00-470B-4733-A17B-28E33DA57E33
2025-08-21 00:38:34.504614-0400 0x106d64   Default     0x379055             82435  0    ClaudeCodeUI: (Security) [com.apple.securityd:SecError] SecTrustReportNetworkingAnalytics failed with error: -4
2025-08-21 00:38:34.505048-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5 IPv4#3b04c947:3004 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:start_connect @0.000s
2025-08-21 00:38:34.505076-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C5] reporting state preparing
2025-08-21 00:38:34.505198-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <1DBA909A-A08F-45A7-B8EA-BED2269D1657>.<5> setting up Connection 5
2025-08-21 00:38:34.505340-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C5:2] Socket received CONNECTED event
2025-08-21 00:38:34.505415-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_flow_connected [C5 IPv4#3b04c947:3004 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Transport protocol connected (socket)
2025-08-21 00:38:34.505430-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5 IPv4#3b04c947:3004 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_transport @0.001s
2025-08-21 00:38:34.505444-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_flow_connected [C5 IPv4#3b04c947:3004 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol connected (CFNetworkConnection-1848377960)
2025-08-21 00:38:34.505533-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5 IPv4#3b04c947:3004 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_connect @0.001s
2025-08-21 00:38:34.505955-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C5] reporting state ready
2025-08-21 00:38:34.506001-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5 IPv4#3b04c947:3004 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:changed_viability @0.001s
2025-08-21 00:38:34.506106-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_connection_send_viability_changed_on_nw_queue [C5] viability_changed_handler(true)
2025-08-21 00:38:34.506128-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: connected successfully
2025-08-21 00:38:34.506149-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: ready C(N) E(N)
2025-08-21 00:38:34.506256-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <1DBA909A-A08F-45A7-B8EA-BED2269D1657>.<5> now using Connection 5
2025-08-21 00:38:34.506441-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: received viability advisory(Y)
2025-08-21 00:38:34.506592-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <1DBA909A-A08F-45A7-B8EA-BED2269D1657>.<5> sent request, body N 0
2025-08-21 00:38:34.524462-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <1DBA909A-A08F-45A7-B8EA-BED2269D1657>.<5> received response, status 200 content K
2025-08-21 00:38:34.524667-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <1DBA909A-A08F-45A7-B8EA-BED2269D1657>.<5> response ended
2025-08-21 00:38:34.524702-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <1DBA909A-A08F-45A7-B8EA-BED2269D1657>.<5> done using Connection 5
2025-08-21 00:38:34.524744-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5] event: client:connection_idle @0.020s
2025-08-21 00:38:34.524777-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5] event: client:connection_idle @0.020s
2025-08-21 00:38:34.524777-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Summary] Task <1DBA909A-A08F-45A7-B8EA-BED2269D1657>.<5> summary for task success {transaction_duration_ms=20, response_status=200, connection=5, protocol="http/1.1", domain_lookup_duration_ms=0, connect_duration_ms=1, secure_connection_duration_ms=0, private_relay=false, request_start_ms=2, request_duration_ms=0, response_start_ms=20, response_duration_ms=0, request_bytes=475, request_throughput_kbps=11054, response_bytes=73480, response_throughput_kbps=236894, cache_hit=false}
2025-08-21 00:38:34.525240-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <1DBA909A-A08F-45A7-B8EA-BED2269D1657>.<5> finished successfully
2025-08-21 00:38:35.654302-0400 0x106f51   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <5C197C9F-F01F-43DC-AEDF-80B15DA708F2>.<6> resuming, timeouts(30.0, 604800.0) qos(0x19) voucher((null)) activity(00000000-0000-0000-0000-000000000000)
2025-08-21 00:38:35.654795-0400 0x106d64   Activity    0x379056             82435  0    ClaudeCodeUI: (Security) SecTrustReportNetworkingAnalytics
2025-08-21 00:38:35.654851-0400 0x106f51   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5] event: client:connection_idle @1.150s
2025-08-21 00:38:35.654895-0400 0x106f51   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <5C197C9F-F01F-43DC-AEDF-80B15DA708F2>.<6> now using Connection 5
2025-08-21 00:38:35.654921-0400 0x106f51   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5] event: client:connection_reused @1.150s
2025-08-21 00:38:35.655029-0400 0x106f51   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <5C197C9F-F01F-43DC-AEDF-80B15DA708F2>.<6> sent request, body N 0
2025-08-21 00:38:35.655270-0400 0x106d64   Default     0x379056             82435  0    ClaudeCodeUI: (Security) [com.apple.securityd:SecError] SecTrustReportNetworkingAnalytics failed with error: -4
2025-08-21 00:38:35.673227-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <5C197C9F-F01F-43DC-AEDF-80B15DA708F2>.<6> received response, status 200 content K
2025-08-21 00:38:35.673339-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <5C197C9F-F01F-43DC-AEDF-80B15DA708F2>.<6> response ended
2025-08-21 00:38:35.673352-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <5C197C9F-F01F-43DC-AEDF-80B15DA708F2>.<6> done using Connection 5
2025-08-21 00:38:35.673410-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Summary] Task <5C197C9F-F01F-43DC-AEDF-80B15DA708F2>.<6> summary for task success {transaction_duration_ms=18, response_status=200, connection=5, reused=1, reused_after_ms=0, request_start_ms=0, request_duration_ms=0, response_start_ms=18, response_duration_ms=0, request_bytes=476, request_throughput_kbps=11046, response_bytes=10953, response_throughput_kbps=57187, cache_hit=false}
2025-08-21 00:38:35.673386-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5] event: client:connection_idle @1.169s
2025-08-21 00:38:35.673814-0400 0x106f27   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <5C197C9F-F01F-43DC-AEDF-80B15DA708F2>.<6> finished successfully
2025-08-21 00:38:35.674015-0400 0x106d64   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5] event: client:connection_idle @1.169s
2025-08-21 00:38:41.675241-0400 0x107171   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C5:2] Socket received READ_CLOSE event
2025-08-21 00:38:41.675439-0400 0x107171   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: read-side closed
2025-08-21 00:38:41.675693-0400 0x107171   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: cleaning up
2025-08-21 00:38:41.675823-0400 0x107171   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5 95097C97-DF0C-4B51-83BA-A0563F850C70 IPv4#3b04c947:3004 tcp, url: http://192.168.0.43:3004/api/projects/-Users-nick/sessions/4a20bcce-c840-48a7-a917-6e348d113d2e/messages, definite, attribution: developer] cancel
2025-08-21 00:38:41.676150-0400 0x107171   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C5 95097C97-DF0C-4B51-83BA-A0563F850C70 IPv4#3b04c947:3004 tcp, url: http://192.168.0.43:3004/api/projects/-Users-nick/sessions/4a20bcce-c840-48a7-a917-6e348d113d2e/messages, definite, attribution: developer] cancelled
	[C5 3CCADE00-470B-4733-A17B-28E33DA57E33 192.168.0.43:54388<->IPv4#3b04c947:3004]
	Connected Path: satisfied (Path is satisfied), viable, interface: lo0
	Privacy Stance: Not Eligible
	Duration: 7.171s, TCP @0.000s took 0.001s
	bytes in/out: 84433/951, packets in/out: 7/2, rtt: 0.001s, retransmitted bytes: 0, out-of-order bytes: 0
	ecn packets sent/acked/marked/lost: 0/0/0/0
2025-08-21 00:38:41.676483-0400 0x107171   Error       0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_protocol_socket_set_no_wake_from_sleep [C5:2] setsockopt SO_NOWAKEFROMSLEEP failed [22: Invalid argument]
2025-08-21 00:38:41.676560-0400 0x107171   Error       0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:] nw_protocol_socket_set_no_wake_from_sleep setsockopt SO_NOWAKEFROMSLEEP failed [22: Invalid argument]
2025-08-21 00:38:41.677382-0400 0x107171   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_flow_disconnected [C5 IPv4#3b04c947:3004 cancelled socket-flow ((null))] Output protocol disconnected
2025-08-21 00:38:41.678978-0400 0x107171   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C5] reporting state cancelled
2025-08-21 00:38:41.679120-0400 0x107171   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: done
2025-08-21 00:38:57.034969-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:57.035083-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:38:57.035129-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:38:57.097802-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 0; ignoreInteractionEvents: 0, systemGestureStateChange: 1
2025-08-21 00:38:57.141333-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:57.141565-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:38:57.141685-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:38:57.142421-0400 0x105dbc   Activity    0x379057             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:38:57.143097-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for: <(null): 0x0; > force: 0
2025-08-21 00:38:57.143288-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _reloadInputViewsForKeyWindowSceneResponder: 0 force: 0, fromBecomeFirstResponder: 0 (automaticKeyboard: 0, reloadIdentifier: 5F3572CD-D54A-4C3E-BE19-CA45DFCAC24C)
2025-08-21 00:38:57.143404-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder: <(null): 0x0; >, automaticKeyboard: 0, force: 0
2025-08-21 00:38:57.143454-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, found custom inputView: <(null): 0x0>, customInputViewController: <(null): 0x0>
2025-08-21 00:38:57.143496-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, found inputAccessoryView: <(null): 0x0>
2025-08-21 00:38:57.143553-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, responderRequiresKeyboard 0 (automaticKeyboardEnabled: 0, activeInstance: <UIKeyboardAutomatic: 0x10512e390; frame = {{0, 0}, {440, 243}}; alpha = 1.000000; isHidden = 0; tAMIC = 0>, self.isOnScreen: 0, requiresKBWhenFirstResponder: 0)
2025-08-21 00:38:57.143596-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, useKeyboard 0 (allowsSystemInputView: 1, !inputView <(null): 0x0>, responderRequiresKeyboard 0)
2025-08-21 00:38:57.143836-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, configuring _responderWithoutAutomaticAppearanceEnabled: <(null): 0x0> (_automaticAppearEnabled: 1)
2025-08-21 00:38:57.144100-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder returning: <<UIInputViewSet: 0x600003514160>; (empty)>
2025-08-21 00:38:57.144270-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2025-08-21 00:38:57.144926-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x6000003bf780> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2025-08-21 00:38:57.145301-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2025-08-21 00:38:57.145906-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x6000003bf780> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2025-08-21 00:38:57.146282-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputSessionChange] -_teardownExistingDelegate:<UITextView: 0x11081ee00> forSetDelegate:(nil) force:NO delayEndInputSession:NO
2025-08-21 00:38:57.149363-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient endRemoteTextInputSessionWithID:options:completion:]  Ending text input session. sessionID = D8D5B2B3-6D40-400E-93A2-ABAC349FDEB3, options = <RTISessionOptions: 0x600000369200; shouldResign = YES; animated = YES; offscreenDirection = 0; enhancedWindowingModeEnabled = NO
2025-08-21 00:38:57.149423-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _endSessionWithID:forServices:options:completion:]  End input session: D8D5B2B3-6D40-400E-93A2-ABAC349FDEB3
2025-08-21 00:38:57.150677-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient endAllowingRemoteTextInput:completion:]  End allowing remote text input: D8D5B2B3-6D40-400E-93A2-ABAC349FDEB3
2025-08-21 00:38:57.150749-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _modifyTextEditingAllowedForReason:notify:animated:modifyAllowancesBlock:completion:]  Text editing allowed did change (editingAllowedAfter = NO)
2025-08-21 00:38:57.151234-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:SmartReply] Handling responseContextDidChange - existing: (null), new: (null)
2025-08-21 00:38:57.154943-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003514160>; (empty)> windowScene: <UIWindowScene: 0x10510c010; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: 7527E762-B4AA-4A19-B529-28EBE638079D; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:57.154979-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboards prepareToMoveKeyboard:withIAV:isIAVRelevant:showing:notifyRemote:forScene:] position: {{0, 0}, {0, 0}} visible: 0; notifyRemote: 1; isMinimized: YES
2025-08-21 00:38:57.155105-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.KeyboardArbiter:Client] prepareToMoveKeyboard: set currentKeyboard:N
2025-08-21 00:38:57.155449-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.KeyboardArbiter:Client] TX signalKeyboardChanged
2025-08-21 00:38:57.155584-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboards signalToProxyKeyboardChanged:onCompletion:]  Signaling keyboard changed <<<_UIKeyboardChangedInformation: 0x10517b910>; appId (null) bundleId (null) animation fence <BKSAnimationFenceHandle:0x600000050650 -> <CAFenceHandle:0x6000029ec380 name=b fence=d2400000074 usable=YES>>; position {{0, 0}, {0, 0}}; animated YES; on screen NO; tracking NO; resizing NO; local NO, dock state: Unknown, hasValidNotif: NO>; source canvas com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.claudecode.ui-default; source display Main; source bundle com.claudecode.ui; host bundle (null); animation fence <BKSAnimationFenceHandle:0x600000050650 -> <CAFenceHandle:0x6000029ec380 name=b fence=d2400000074 usable=YES>>; position {{0, 0}, {0, 0}} (with IAV same); floating 0; on screen NO;  intersectable YES; snapshot YES>
2025-08-21 00:38:57.155840-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] Show keyboard with visual mode windowed (0)
